"Lon","Lat","origin"
57.46,-20.26,"no_sperm_whale_sighting"
57,-32.16,"no_encounter"
32.28,-37.08,"no_sperm_whale_sighting"
55.58,-1.45,"no_encounter"
46.06,-13,"no_encounter"
84,-32.38,"no_sperm_whale_sighting"
70.2,-33.81,"no_sperm_whale_sighting"
65.83,-39.66,"no_encounter"
34.5,-34.03,"no_sperm_whale_sighting"
63.08,-35.15,"no_sperm_whale_sighting"
58.21,-35.93,"no_sperm_whale_sighting"
50.33,-38.66,"no_sperm_whale_sighting"
41.4,-20.8,"no_encounter"
43.61,-24,"no_sperm_whale_sighting"
39.5,-23.88,"no_encounter"
43.48,-3.25,"no_sperm_whale_sighting"
55.16,-3.48,"no_encounter"
39.25,-28.06,"no_sperm_whale_sighting"
44.1,-38.13,"no_sperm_whale_sighting"
71.55,-34.71,"no_sperm_whale_sighting"
51.06,-37.48,"no_encounter"
41.7,-34.6,"no_encounter"
35.33,-26.5,"no_sperm_whale_sighting"
36.26,-36.15,"no_sperm_whale_sighting"
75.65,-35.25,"no_sperm_whale_sighting"
74.2,-33.73,"no_sperm_whale_sighting"
55.03,-21.28,"no_sperm_whale_sighting"
52.51,-32.71,"no_encounter"
84.48,-24.3,"no_encounter"
37.78,-36.75,"no_sperm_whale_sighting"
79.16,-34.31,"no_sperm_whale_sighting"
45.83,-5.65,"no_sperm_whale_sighting"
67.35,-34.06,"no_encounter"
33.5,-26.3,"no_encounter"
78,-39.45,"no_sperm_whale_sighting"
79.16,-38.31,"no_encounter"
36.16,-19.88,"no_sperm_whale_sighting"
34.18,-37.9,"no_sperm_whale_sighting"
45.33,-26.61,"no_encounter"
33,-33.85,"no_encounter"
36.63,-29.33,"no_sperm_whale_sighting"
40.95,-6,"no_sperm_whale_sighting"
53.06,16.03,"no_encounter"
43.36,-12.21,"no_encounter"
53.95,15.31,"no_encounter"
53.05,-6.6,"no_sperm_whale_sighting"
44.5,-18,"no_sperm_whale_sighting"
38.56,-27.16,"no_sperm_whale_sighting"
34.5,-38.16,"no_encounter"
44.13,-33.8,"no_sperm_whale_sighting"
41.26,-9.51,"no_sperm_whale_sighting"
49.18,-25.58,"no_encounter"
64.85,-34.26,"no_sperm_whale_sighting"
81.96,-36.71,"no_sperm_whale_sighting"
26.33,-36.43,"no_sperm_whale_sighting"
80.58,-34.08,"no_sperm_whale_sighting"
71.93,-34.51,"no_encounter"
71.08,-29.06,"no_sperm_whale_sighting"
34.83,-31.46,"no_sperm_whale_sighting"
62.58,-35.16,"no_encounter"
69.95,-2.51,"no_encounter"
55.05,-9.68,"no_sperm_whale_sighting"
42.55,-2.76,"no_sperm_whale_sighting"
44.44,-13.15,"no_encounter"
60,-26.11,"no_encounter"
67.45,-40,"no_sperm_whale_sighting"
32.43,-37.23,"no_encounter"
43.5,-24.5,"no_sperm_whale_sighting"
64.52,15.9,"no_encounter"
65.36,-35.8,"no_sperm_whale_sighting"
63.41,-34.33,"no_sperm_whale_sighting"
78.25,-39,"no_sperm_whale_sighting"
27.66,-36.5,"no_sperm_whale_sighting"
56.56,-3.25,"no_sperm_whale_sighting"
45.41,-29.83,"no_encounter"
57.32,-10.43,"no_sperm_whale_sighting"
43.73,-23.86,"no_sperm_whale_sighting"
71.51,-35,"no_sperm_whale_sighting"
54.98,-2.38,"no_encounter"
60.75,-39.66,"no_sperm_whale_sighting"
44.58,-27.13,"no_encounter"
56.16,-3.8,"no_sperm_whale_sighting"
57.81,-3.93,"no_sperm_whale_sighting"
67.83,-38.38,"no_sperm_whale_sighting"
42.88,-38.66,"no_sperm_whale_sighting"
44.26,-35.95,"no_sperm_whale_sighting"
43.16,-4.45,"no_encounter"
43.63,-26.8,"no_sperm_whale_sighting"
52.76,14.78,"no_sperm_whale_sighting"
56.56,17.4,"no_encounter"
79.61,-34.43,"no_sperm_whale_sighting"
43,-36.9,"no_sperm_whale_sighting"
45.71,-13.38,"no_encounter"
60.25,-35.5,"no_sperm_whale_sighting"
57.46,-20.26,"no_sperm_whale_sighting"
56.5,-34.95,"no_encounter"
52.88,-38.33,"no_sperm_whale_sighting"
49.3,-37.63,"no_encounter"
64.43,-36.18,"no_encounter"
29.63,-33.5,"no_encounter"
43,-13.83,"no_encounter"
38.9,-33.03,"no_encounter"
29.16,-32.41,"no_encounter"
39.58,-29.05,"no_sperm_whale_sighting"
30.13,-37.25,"no_sperm_whale_sighting"
69.16,-34.33,"no_encounter"
61.8,-34.73,"no_sperm_whale_sighting"
49.21,-2.28,"no_encounter"
48.25,-26.03,"no_sperm_whale_sighting"
47.16,-25.38,"no_encounter"
72.93,-6.2,"no_encounter"
64.13,-34.65,"no_encounter"
57.18,-1.93,"no_sperm_whale_sighting"
83.66,-19.11,"no_encounter"
42.75,-2.15,"no_encounter"
56.16,-40.2,"no_sperm_whale_sighting"
82.31,-16.83,"no_encounter"
73.6,-33.66,"no_sperm_whale_sighting"
41.5,-6.28,"no_sperm_whale_sighting"
71.35,-35.41,"no_sperm_whale_sighting"
45.08,-32.26,"no_sperm_whale_sighting"
51.91,14.2,"no_encounter"
55.13,-3.46,"no_sperm_whale_sighting"
41.26,-24.21,"no_sperm_whale_sighting"
33.83,-37.23,"no_encounter"
73.1,-37.9,"no_sperm_whale_sighting"
41.66,-6.13,"no_encounter"
35.91,-26.6,"no_sperm_whale_sighting"
40,-24.01,"no_sperm_whale_sighting"
54.41,-3.33,"no_sperm_whale_sighting"
53,15.66,"no_sperm_whale_sighting"
40.58,-12.5,"no_sperm_whale_sighting"
41.4,-4.95,"no_encounter"
52.33,-25,"no_encounter"
66.36,-39.05,"no_sperm_whale_sighting"
41.58,-8,"no_sperm_whale_sighting"
56,17.3,"no_encounter"
53.43,-23.46,"no_sperm_whale_sighting"
35.86,-29.66,"no_encounter"
51.31,-33.66,"no_sperm_whale_sighting"
41,-5.5,"no_encounter"
35.81,-25.95,"no_sperm_whale_sighting"
42,-34.53,"no_sperm_whale_sighting"
41.8,-24.25,"no_sperm_whale_sighting"
40.15,-37.73,"no_encounter"
43.31,-4.53,"no_encounter"
38.25,-23.1,"no_sperm_whale_sighting"
49.33,-23.5,"no_encounter"
38.33,-38.83,"no_sperm_whale_sighting"
45.4,-1.03,"no_encounter"
70.13,-36.76,"no_sperm_whale_sighting"
77.74,-37.92,"no_encounter"
42.83,-37,"no_sperm_whale_sighting"
44.2,-1.63,"no_encounter"
72.58,8.16,"no_encounter"
48.08,-34.66,"no_encounter"
64.16,-36.13,"no_encounter"
49.66,14.48,"no_sperm_whale_sighting"
65.75,-25.16,"no_sperm_whale_sighting"
40.27,-17.38,"no_sperm_whale_sighting"
53.53,-15.07,"no_sperm_whale_sighting"
37.45,-25.15,"no_sperm_whale_sighting"
53.65,-3.88,"no_encounter"
43.05,-25.95,"no_encounter"
36.5,-29.83,"no_sperm_whale_sighting"
67.9,-36.16,"no_sperm_whale_sighting"
27.71,-37.1,"no_encounter"
78.85,-38.36,"no_encounter"
34.66,-26.16,"no_encounter"
41.65,-6.03,"no_encounter"
79.83,-20.71,"no_encounter"
58,-36.33,"no_sperm_whale_sighting"
29.58,-38.06,"no_sperm_whale_sighting"
43.98,-12.23,"no_encounter"
41.3,-5.05,"no_encounter"
74.58,-36.91,"no_encounter"
35.83,-25.83,"no_encounter"
56.13,-23.76,"no_encounter"
27.91,-35.23,"no_sperm_whale_sighting"
50.66,-25.51,"no_sperm_whale_sighting"
33.4,-36.6,"no_sperm_whale_sighting"
50.75,-9.98,"no_encounter"
45.5,-28.3,"no_sperm_whale_sighting"
49.06,-24.16,"no_sperm_whale_sighting"
79.27,-37.83,"no_encounter"
45.86,-9.13,"no_encounter"
76.55,-37.15,"no_sperm_whale_sighting"
39.83,-24.51,"no_encounter"
41.21,-16.55,"no_encounter"
70.1,-5.9,"no_sperm_whale_sighting"
44.33,-12.58,"no_encounter"
54.26,-37.5,"no_encounter"
43.38,-3.6,"no_encounter"
35.4,-26.95,"no_sperm_whale_sighting"
40.83,-23.28,"no_encounter"
38.91,-30.11,"no_encounter"
46.75,-38.53,"no_encounter"
70.5,-34.95,"no_sperm_whale_sighting"
63.5,-38.78,"no_sperm_whale_sighting"
29,-37.5,"no_sperm_whale_sighting"
45.25,-28.13,"no_sperm_whale_sighting"
48,-24.33,"no_encounter"
55.83,-3.95,"no_sperm_whale_sighting"
74.1,-19.45,"no_sperm_whale_sighting"
36.46,-20.83,"no_sperm_whale_sighting"
47.06,-13.06,"no_sperm_whale_sighting"
43.38,-10.91,"no_encounter"
61.88,-35.46,"no_encounter"
28.63,-33.8,"no_encounter"
61,-34.33,"no_sperm_whale_sighting"
43.33,-10.5,"no_encounter"
37.15,-23.81,"no_sperm_whale_sighting"
53.3,-14.5,"no_encounter"
57.46,-20.26,"no_sperm_whale_sighting"
34.11,-26.21,"no_encounter"
37,-24.4,"no_encounter"
54.68,-39.68,"no_encounter"
33,-26.71,"no_sperm_whale_sighting"
78.18,-38.6,"no_encounter"
40.73,-37.68,"no_encounter"
36.48,-35.66,"no_sperm_whale_sighting"
77.83,-34.25,"no_sperm_whale_sighting"
40,-6.6,"no_encounter"
56.89,-8.08,"no_encounter"
32.45,-26,"no_encounter"
40.63,-17.33,"no_sperm_whale_sighting"
27.32,-34.91,"no_encounter"
77.65,-37.5,"no_sperm_whale_sighting"
63.08,-19.72,"no_sperm_whale_sighting"
54.05,-23.81,"no_sperm_whale_sighting"
41.85,-4.73,"no_sperm_whale_sighting"
38.4,-23.73,"no_encounter"
70.75,-34.5,"no_sperm_whale_sighting"
46.28,0.33,"no_encounter"
38.13,-19.21,"no_encounter"
77.26,6.05,"no_sperm_whale_sighting"
36.6,-25.81,"no_sperm_whale_sighting"
80,6.91,"no_encounter"
84.4,-39.2,"no_sperm_whale_sighting"
66.48,-35.88,"no_sperm_whale_sighting"
46.63,-26.98,"no_sperm_whale_sighting"
55.51,-3.6,"no_encounter"
66.18,-35.78,"no_sperm_whale_sighting"
79.5,7.01,"no_sperm_whale_sighting"
44.66,-8.98,"no_encounter"
42.56,-18.18,"no_encounter"
76.75,5.45,"no_sperm_whale_sighting"
56,-3.65,"no_encounter"
82.66,-37.78,"no_encounter"
51.41,-5.51,"no_encounter"
37.31,-24.56,"no_sperm_whale_sighting"
38.41,-34.81,"no_sperm_whale_sighting"
80.31,-37.83,"no_encounter"
56.21,-4.17,"no_sperm_whale_sighting"
77.51,-23.18,"no_sperm_whale_sighting"
61.4,-28.43,"no_encounter"
28,-38.86,"no_sperm_whale_sighting"
26.86,-38.48,"no_sperm_whale_sighting"
65,-34.85,"no_encounter"
73.11,8.03,"no_sperm_whale_sighting"
41.78,-4.88,"no_encounter"
67,-34.96,"no_encounter"
67.66,-38.06,"no_encounter"
56.63,-18.18,"no_encounter"
64.41,-35.01,"no_encounter"
48.81,-24.53,"no_sperm_whale_sighting"
47.06,-6,"no_sperm_whale_sighting"
63.91,-37.28,"no_encounter"
41.13,-22.56,"no_sperm_whale_sighting"
55.37,-3.64,"no_encounter"
56.1,-7.75,"no_sperm_whale_sighting"
47.76,-6.2,"no_encounter"
40.5,-39.5,"no_sperm_whale_sighting"
42.63,-0.91,"no_encounter"
40.5,-5.8,"no_sperm_whale_sighting"
39.15,-32.65,"no_sperm_whale_sighting"
44.48,-12.83,"no_encounter"
59.66,15.21,"no_sperm_whale_sighting"
34.51,-27.26,"no_encounter"
71.4,-33.56,"no_sperm_whale_sighting"
78.16,-37.86,"no_encounter"
54,-37.26,"no_sperm_whale_sighting"
41.7,-21.1,"no_sperm_whale_sighting"
41.66,-32.36,"no_encounter"
49.85,-38.7,"no_sperm_whale_sighting"
52.66,1.25,"no_encounter"
75.33,-38.58,"no_encounter"
67.41,-35.38,"no_encounter"
58.26,16.38,"no_sperm_whale_sighting"
43.56,-29.68,"no_encounter"
67.41,-34.9,"no_sperm_whale_sighting"
34,-25.43,"no_sperm_whale_sighting"
73.5,-35.46,"no_sperm_whale_sighting"
53.86,-14.84,"no_sperm_whale_sighting"
67.11,-35.68,"no_encounter"
43,-6.48,"no_encounter"
41.78,-24.9,"no_sperm_whale_sighting"
39.58,-6,"no_sperm_whale_sighting"
36.58,-37.61,"no_sperm_whale_sighting"
47,-13.63,"no_sperm_whale_sighting"
61.15,-33.6,"no_encounter"
48.31,-35.51,"no_encounter"
76.4,6.3,"no_encounter"
31.63,-32.68,"no_sperm_whale_sighting"
44.95,-27.18,"no_encounter"
35.36,-38.43,"no_encounter"
57.01,-39.08,"no_sperm_whale_sighting"
64,-35.73,"no_sperm_whale_sighting"
72.14,-34.66,"no_sperm_whale_sighting"
42.16,-28.61,"no_sperm_whale_sighting"
34.38,-38.25,"no_sperm_whale_sighting"
62.33,-38.31,"no_sperm_whale_sighting"
69.28,-25.68,"no_encounter"
56.25,-36.3,"no_sperm_whale_sighting"
38.95,-38.3,"no_encounter"
45.41,-26.33,"no_encounter"
63.43,-35.58,"no_sperm_whale_sighting"
48.2,-25.38,"no_sperm_whale_sighting"
70.25,-33.26,"no_sperm_whale_sighting"
81.88,-35.16,"no_encounter"
74.98,-39.48,"no_encounter"
55.36,-3.01,"no_encounter"
42.13,-39.4,"no_sperm_whale_sighting"
39.06,-20.73,"no_sperm_whale_sighting"
63.65,-34.61,"no_sperm_whale_sighting"
49.26,-33.21,"no_sperm_whale_sighting"
74.83,-25.93,"no_sperm_whale_sighting"
63.33,-34.25,"no_sperm_whale_sighting"
32.91,-35.38,"no_encounter"
51.56,-36.45,"no_encounter"
62.58,-35.43,"no_sperm_whale_sighting"
40.05,-5,"no_encounter"
53.63,-4.56,"no_encounter"
68.15,-35.93,"no_encounter"
56.48,-35.33,"no_sperm_whale_sighting"
35.28,-37.56,"no_sperm_whale_sighting"
60.73,-35.25,"no_encounter"
34.33,-31,"no_sperm_whale_sighting"
32.83,-33.33,"no_sperm_whale_sighting"
70.33,-35.13,"no_sperm_whale_sighting"
44.66,-1.16,"no_sperm_whale_sighting"
49.8,-20.73,"no_sperm_whale_sighting"
62.75,-34.66,"no_sperm_whale_sighting"
67.61,-36.01,"no_sperm_whale_sighting"
59.61,-9.16,"no_sperm_whale_sighting"
66.33,-29.06,"no_encounter"
46.1,-26.33,"no_encounter"
31.82,-30.65,"no_sperm_whale_sighting"
31.83,-37.31,"no_sperm_whale_sighting"
48.33,-36.01,"no_encounter"
52.08,-4.73,"no_sperm_whale_sighting"
52.53,-7.25,"no_encounter"
68.3,-34.83,"no_encounter"
59.56,-6.08,"no_encounter"
52,-38.8,"no_sperm_whale_sighting"
53.43,-1.65,"no_sperm_whale_sighting"
61.06,-34.5,"no_encounter"
73.5,-33.93,"no_encounter"
41.61,-18.46,"no_encounter"
60.38,-32.7,"no_encounter"
57.33,-36.55,"no_sperm_whale_sighting"
39.18,-25.43,"no_sperm_whale_sighting"
63.51,-27.23,"no_encounter"
42.51,-11.26,"no_encounter"
34.95,-28,"no_sperm_whale_sighting"
44.66,-9.75,"no_encounter"
50.38,0.1,"no_sperm_whale_sighting"
58.7,-35.41,"no_encounter"
45.16,-31.25,"no_encounter"
48.35,-23.93,"no_encounter"
40.06,-39.38,"no_sperm_whale_sighting"
37.16,-35.78,"no_encounter"
40.33,-24.31,"no_sperm_whale_sighting"
39.83,-24.51,"no_sperm_whale_sighting"
37.58,-24.16,"no_encounter"
58,-9.13,"no_encounter"
41,-6.85,"no_encounter"
55.99,-21.26,"no_encounter"
71.1,-34.86,"no_encounter"
78.16,-20.81,"no_encounter"
69.45,-22.33,"no_encounter"
72.43,-36.01,"no_sperm_whale_sighting"
43.26,-0.43,"no_sperm_whale_sighting"
54.31,-37.15,"no_encounter"
57.81,6.53,"no_encounter"
41,-31.53,"no_sperm_whale_sighting"
55.18,-24.21,"no_sperm_whale_sighting"
43.35,-26.41,"no_sperm_whale_sighting"
77.03,-36.5,"no_sperm_whale_sighting"
44.51,-13.18,"no_encounter"
48.3,-23.26,"no_sperm_whale_sighting"
54.16,-16.08,"no_sperm_whale_sighting"
42.9,-8.21,"no_sperm_whale_sighting"
56.31,-31.86,"no_sperm_whale_sighting"
69,-33.78,"no_sperm_whale_sighting"
69.58,-25.93,"no_encounter"
77.26,-35.13,"no_encounter"
63.4,-19.7,"no_encounter"
56.26,12.5,"no_sperm_whale_sighting"
45.53,-10.08,"no_encounter"
44.83,-4.26,"no_sperm_whale_sighting"
51.16,-34.23,"no_encounter"
43.35,-9.91,"no_sperm_whale_sighting"
42.7,-15.58,"no_encounter"
51.08,-36.45,"no_encounter"
57.66,-36.11,"no_encounter"
36.63,-37.85,"no_sperm_whale_sighting"
48.68,-25.51,"no_sperm_whale_sighting"
42.38,-36.38,"no_encounter"
57.46,-20.26,"no_sperm_whale_sighting"
67.96,-33.73,"no_sperm_whale_sighting"
27.68,-37.9,"no_sperm_whale_sighting"
57.48,-34.85,"no_sperm_whale_sighting"
30.1,-30.85,"no_sperm_whale_sighting"
48.5,-7.75,"no_encounter"
73.48,-34.21,"no_sperm_whale_sighting"
40.75,-6.7,"no_encounter"
56.35,-36.48,"no_encounter"
44.16,-12,"no_encounter"
67.66,-36.16,"no_sperm_whale_sighting"
41.85,-9.03,"no_sperm_whale_sighting"
40.06,-39.15,"no_sperm_whale_sighting"
55.58,-4,"no_sperm_whale_sighting"
48.81,-35.26,"no_encounter"
34.9,-25.8,"no_encounter"
55.8,-4.21,"no_encounter"
39.06,-38.81,"no_encounter"
74.28,-34.06,"no_encounter"
30.75,-36.21,"no_sperm_whale_sighting"
50.96,-29.81,"no_encounter"
53.41,-4.51,"no_sperm_whale_sighting"
74.03,-38.38,"no_encounter"
30.91,-40.21,"no_encounter"
64.08,-38.56,"no_encounter"
44.03,-29.05,"no_sperm_whale_sighting"
49.6,-23.28,"no_sperm_whale_sighting"
80.58,-33.2,"no_encounter"
41.83,-18.26,"no_sperm_whale_sighting"
73.38,7.38,"no_encounter"
45.53,-9.33,"no_sperm_whale_sighting"
47.31,-38.16,"no_sperm_whale_sighting"
26.66,-38.28,"no_encounter"
28.16,-34.08,"no_sperm_whale_sighting"
33.73,-27.08,"no_sperm_whale_sighting"
34.55,-25.33,"no_encounter"
72.33,-36.06,"no_sperm_whale_sighting"
84.5,-32.33,"no_encounter"
39.06,-18.83,"no_sperm_whale_sighting"
44.81,-15.7,"no_sperm_whale_sighting"
67.25,-35.43,"no_encounter"
64.55,-34.73,"no_sperm_whale_sighting"
43.31,-24.23,"no_sperm_whale_sighting"
40.65,-38.33,"no_sperm_whale_sighting"
79.5,7.65,"no_sperm_whale_sighting"
38.25,-25.01,"no_encounter"
48.76,-37.66,"no_encounter"
41.66,-22.35,"no_sperm_whale_sighting"
78.08,-35.33,"no_sperm_whale_sighting"
41.33,-5.3,"no_sperm_whale_sighting"
58.06,-28.48,"no_sperm_whale_sighting"
45.5,-9.06,"no_sperm_whale_sighting"
53.43,-39.58,"no_sperm_whale_sighting"
82.68,-39.05,"no_sperm_whale_sighting"
39.48,-37.66,"no_encounter"
60.8,-37.98,"no_encounter"
34.75,-26.23,"no_encounter"
65.91,-34.75,"no_encounter"
63.53,-35.86,"no_encounter"
47.25,-24.83,"no_encounter"
29,-36.75,"no_encounter"
66.5,-35.21,"no_sperm_whale_sighting"
36.2,-26.9,"no_encounter"
52.5,-4.21,"no_encounter"
60,-39,"no_sperm_whale_sighting"
47,-26.33,"no_sperm_whale_sighting"
53.73,-2.91,"no_encounter"
55.51,-3.36,"no_encounter"
54.56,-3.53,"no_encounter"
66.17,-35,"no_sperm_whale_sighting"
71.7,-37.95,"no_encounter"
48.46,-24.61,"no_sperm_whale_sighting"
41.35,-25.18,"no_encounter"
61.05,-37.43,"no_encounter"
58.9,-37.26,"no_sperm_whale_sighting"
83.75,-35.05,"no_encounter"
41.25,-16.31,"no_encounter"
49.4,-36.13,"no_encounter"
62,-29.58,"no_encounter"
75.21,6.6,"no_sperm_whale_sighting"
36.98,-24.68,"no_sperm_whale_sighting"
64.95,-36.38,"no_encounter"
55.25,-2.68,"no_encounter"
66.23,-35.45,"no_encounter"
66.43,-35.81,"no_encounter"
48,-37.08,"no_encounter"
71,-6.41,"no_sperm_whale_sighting"
71,-35.41,"no_sperm_whale_sighting"
75.15,-39.6,"no_sperm_whale_sighting"
65.03,16.45,"no_encounter"
51.5,-9.21,"no_sperm_whale_sighting"
58.81,-32.21,"no_encounter"
63.8,-19.93,"no_sperm_whale_sighting"
34.66,-38.68,"no_encounter"
39.75,-21.45,"no_sperm_whale_sighting"
43.33,-10.6,"no_encounter"
27.76,-36,"no_encounter"
43.1,-29.75,"no_encounter"
77.63,-38.16,"no_sperm_whale_sighting"
64.5,-35.95,"no_encounter"
59.65,-32.66,"no_encounter"
36.06,-38.26,"no_sperm_whale_sighting"
51.33,-32.65,"no_encounter"
54.5,-6.33,"no_sperm_whale_sighting"
42.3,-25.16,"no_sperm_whale_sighting"
82.28,-33.5,"no_encounter"
34.16,-37,"no_encounter"
62.3,5.16,"no_encounter"
56.16,-3.8,"no_encounter"
41.48,-0.38,"no_encounter"
46.78,-35.53,"no_encounter"
52.46,-23.6,"no_sperm_whale_sighting"
34.83,-26.66,"no_sperm_whale_sighting"
77.5,-38.13,"no_sperm_whale_sighting"
54.65,9.23,"no_encounter"
29,-36.75,"no_sperm_whale_sighting"
53.33,-10.9,"no_encounter"
75.88,-36.58,"no_sperm_whale_sighting"
77.95,-36.86,"no_encounter"
43.5,-13,"no_encounter"
40.78,-30.26,"no_sperm_whale_sighting"
74,-38.88,"no_sperm_whale_sighting"
42.5,-3.25,"no_encounter"
41.71,-18.5,"no_sperm_whale_sighting"
43.78,-15.01,"no_encounter"
41.65,-5.88,"no_sperm_whale_sighting"
69.1,-40.1,"no_sperm_whale_sighting"
68.58,-34.33,"no_encounter"
69.16,7.96,"no_sperm_whale_sighting"
43.66,-12.86,"no_sperm_whale_sighting"
50,-17.31,"no_encounter"
27.5,-37,"no_sperm_whale_sighting"
37.61,-25.36,"no_encounter"
32.85,-39.21,"no_sperm_whale_sighting"
39,-33.5,"no_encounter"
43.68,-9.31,"no_encounter"
42,-24.08,"no_sperm_whale_sighting"
34.35,-37.46,"no_sperm_whale_sighting"
56.45,-36.11,"no_sperm_whale_sighting"
50.26,0.18,"no_sperm_whale_sighting"
42.53,-9.15,"no_encounter"
42.31,-26.46,"no_encounter"
68.53,-33.8,"no_sperm_whale_sighting"
68,-35.8,"no_encounter"
48.08,1,"no_sperm_whale_sighting"
56.93,-12,"no_sperm_whale_sighting"
27.85,-33.41,"no_sperm_whale_sighting"
43.46,-6.11,"no_encounter"
77.96,-39.6,"no_sperm_whale_sighting"
40.7,-31.63,"no_encounter"
46.48,-25.4,"no_encounter"
28.23,-34.2,"no_sperm_whale_sighting"
68.33,-34.83,"no_sperm_whale_sighting"
70.5,-36.5,"no_sperm_whale_sighting"
42.56,-5.83,"no_encounter"
41.55,-12.41,"no_sperm_whale_sighting"
30.21,-33.11,"no_sperm_whale_sighting"
42.6,-24.93,"no_sperm_whale_sighting"
49,-3.01,"no_sperm_whale_sighting"
63.38,-34.63,"no_encounter"
28.41,-38,"no_sperm_whale_sighting"
43,-33.91,"no_encounter"
36.48,-22.61,"no_encounter"
43.56,-6.7,"no_encounter"
55.25,-22.33,"no_sperm_whale_sighting"
43.88,-11,"no_sperm_whale_sighting"
68.61,-34.13,"no_sperm_whale_sighting"
61.53,-35.08,"no_sperm_whale_sighting"
69.71,-38.43,"no_sperm_whale_sighting"
60.7,9.81,"no_encounter"
41.36,-6.08,"no_sperm_whale_sighting"
77.25,-39.58,"no_sperm_whale_sighting"
72.51,-39,"no_sperm_whale_sighting"
28.75,-35.33,"no_sperm_whale_sighting"
66,-34.83,"no_sperm_whale_sighting"
49,-24.9,"no_encounter"
34.95,-39.15,"no_sperm_whale_sighting"
49.16,-25.51,"no_encounter"
30.61,-38.33,"no_sperm_whale_sighting"
59.56,-8.83,"no_encounter"
35.83,-26.11,"no_encounter"
42.46,-11.5,"no_encounter"
37.21,-23.1,"no_encounter"
27.51,-36.23,"no_encounter"
36.86,-25.46,"no_encounter"
39.03,-37.28,"no_sperm_whale_sighting"
33.66,-39.28,"no_sperm_whale_sighting"
70.66,-34,"no_encounter"
50.66,-9.66,"no_sperm_whale_sighting"
61.23,-36.5,"no_encounter"
38.53,-21.11,"no_sperm_whale_sighting"
67.41,-34.15,"no_sperm_whale_sighting"
51.86,-38.33,"no_sperm_whale_sighting"
54.26,-37.5,"no_sperm_whale_sighting"
36.8,-39.5,"no_encounter"
65,-38.13,"no_sperm_whale_sighting"
45.26,-2.46,"no_encounter"
26.55,-36.71,"no_sperm_whale_sighting"
42,-37.83,"no_sperm_whale_sighting"
42.03,-38.48,"no_sperm_whale_sighting"
31.71,-39.93,"no_sperm_whale_sighting"
35.96,-33.63,"no_sperm_whale_sighting"
40.66,-6.33,"no_sperm_whale_sighting"
41.56,-24.68,"no_encounter"
34.96,-25,"no_encounter"
50.93,-24,"no_encounter"
44.41,-15.25,"no_sperm_whale_sighting"
43.53,-13.93,"no_encounter"
52,-37.73,"no_sperm_whale_sighting"
72.7,-36.06,"no_sperm_whale_sighting"
49.08,-6.13,"no_encounter"
56.28,-4.15,"no_sperm_whale_sighting"
76.03,-37.6,"no_encounter"
37.85,-37.21,"no_encounter"
62.6,-38.91,"no_encounter"
27.95,-35.2,"no_encounter"
81.93,-23.26,"no_encounter"
29.8,-38.03,"no_sperm_whale_sighting"
56.83,-35.35,"no_encounter"
75.13,-39.63,"no_encounter"
49.16,-31.76,"no_sperm_whale_sighting"
74.75,-32.73,"no_encounter"
73.41,-34.3,"no_encounter"
72.16,-34.61,"no_sperm_whale_sighting"
61.7,-19.95,"no_encounter"
58.18,-34.54,"no_sperm_whale_sighting"
57.65,14.36,"no_sperm_whale_sighting"
44.43,-12.22,"no_sperm_whale_sighting"
36.5,-37.16,"no_encounter"
53.51,-23.31,"no_encounter"
36.33,-25.66,"no_encounter"
67.96,-7.03,"no_sperm_whale_sighting"
63.15,-37.95,"no_sperm_whale_sighting"
41.16,-5.36,"no_sperm_whale_sighting"
61.05,-34.68,"no_sperm_whale_sighting"
40.45,-37.25,"no_sperm_whale_sighting"
36.45,-26.58,"no_encounter"
50.21,-27.98,"no_encounter"
34,-38.66,"no_sperm_whale_sighting"
54,-32.7,"no_encounter"
58.63,-34.66,"no_encounter"
65.83,-38.43,"no_encounter"
54.13,-4.28,"no_sperm_whale_sighting"
40.1,-38.48,"no_sperm_whale_sighting"
75.21,6.6,"no_encounter"
71.26,-37.45,"no_sperm_whale_sighting"
54.63,3.5,"no_encounter"
52.61,-3.75,"no_encounter"
46.75,-30.23,"no_encounter"
68.41,-34.66,"no_encounter"
56.31,-3.16,"no_sperm_whale_sighting"
44.31,-3.46,"no_sperm_whale_sighting"
43.7,-12.45,"no_encounter"
63,-28.41,"no_encounter"
49.9,-34.83,"no_sperm_whale_sighting"
44.41,-12.75,"no_sperm_whale_sighting"
68.53,-35.41,"no_sperm_whale_sighting"
48.5,-25.86,"no_sperm_whale_sighting"
38.9,-23.81,"no_sperm_whale_sighting"
37.78,-38.2,"no_encounter"
69.5,7.75,"no_encounter"
64.92,-34.7,"no_sperm_whale_sighting"
64.41,-35.6,"no_sperm_whale_sighting"
74.2,-35.6,"no_sperm_whale_sighting"
65.35,-34.68,"no_encounter"
59.03,-36.15,"no_encounter"
78.36,-38.96,"no_sperm_whale_sighting"
39.73,-19.31,"no_encounter"
37.83,-31.5,"no_sperm_whale_sighting"
41.55,-14.58,"no_encounter"
41.13,-22.56,"no_encounter"
56,17.3,"no_sperm_whale_sighting"
74.66,-25.25,"no_sperm_whale_sighting"
83.13,-33.53,"no_encounter"
41.83,-37.96,"no_sperm_whale_sighting"
69.76,-40.21,"no_sperm_whale_sighting"
